Property_ID,Size(#rooms),Type,Location,Price
6325,3,1,1,1913000
6326,3,1,1,1272000
6327,2,1,1,972000
6328,4,1,1,928500
6329,2,2,1,432500
6330,1,2,1,330000
6331,3,1,1,1200000
6332,2,2,1,510000
6333,3,1,1,1370000
6334,1,2,1,303500
6335,3,1,1,1160000
6336,2,2,1,601000
6337,3,1,1,1430000
6338,3,1,1,1380000
6339,3,1,1,1200000
6340,3,1,2,1435000
6341,4,1,2,5500000
6342,1,2,2,546000
6343,3,1,2,1635000
6344,2,2,2,876000
6345,2,2,2,620000
6346,4,1,2,5500000
6347,2,1,2,1300000
6348,3,1,2,1689000
6349,2,2,2,517500
6350,3,2,2,1100000
6351,1,2,2,430000
6352,2,2,2,701500
6353,2,2,2,925000
6354,2,2,2,450000
6355,1,2,2,349000
6356,2,2,2,838000
6357,2,2,2,380000
6358,1,2,2,462800
6359,2,2,2,1450000
6360,4,1,2,4000000
6361,3,2,2,1635000
6362,3,3,2,2400000
6363,1,2,2,345000
6364,3,3,2,2650000
6365,3,1,2,2820000
6366,2,2,2,810000
6367,3,1,2,2840000
6368,3,3,2,2700000
6369,1,2,2,515501
6370,1,2,2,611000
6371,4,1,2,4000000
6372,1,2,2,405000
6373,3,1,2,6250000
6374,4,1,2,4500000
6375,4,1,2,2025000
6376,1,2,2,541000
6377,3,3,2,1550000
6378,3,2,2,2205000
6379,2,2,2,1100000
6380,2,2,2,490000
6381,3,1,2,1300000
6382,3,3,2,2050000
6383,5,1,2,2170000
6384,3,2,2,950000
6385,2,2,2,531000
6386,2,2,2,575000
6387,1,2,2,366000
6388,4,1,2,2620000
6389,3,1,2,1900000
6390,2,3,2,1210000
6391,4,1,2,4000000
6392,2,2,2,540000
6393,2,2,2,857000
6394,3,1,2,4200000
6395,2,1,2,3260000
6396,2,1,2,1900000
6397,2,2,2,690000
6398,2,3,2,2100000
6399,1,2,2,460000
6400,2,2,2,1400000
6401,2,2,2,511000
6402,2,2,2,645000
6403,3,3,2,910000
6404,3,1,2,2250000
6405,2,2,2,525000
6406,3,1,2,3270000
6407,2,2,2,866000
6408,3,1,2,1170000
6409,2,2,2,920000
6410,4,1,3,910000
6411,3,1,3,960000
6412,2,2,3,556000
6413,4,1,3,1010000
6414,3,1,3,880000
6415,4,1,3,920250
6416,4,1,3,1080000
6417,3,1,3,770000
6418,4,1,3,730000
6419,3,1,3,820000
6420,4,1,3,1102500
6421,4,1,3,1005000
6422,2,2,3,555000
6423,2,2,3,546000
6424,3,1,3,765000
6425,3,1,3,920000
6426,5,1,3,895000
6427,3,1,3,775000
6428,3,2,3,440000
6429,4,1,3,1042500
6430,5,1,3,1025000
6431,4,1,3,940000
6432,4,1,3,895000
6433,3,1,3,820000
6434,3,1,3,870000
6435,4,1,3,1085000
6436,3,1,3,915000
6437,4,1,3,1050000
6438,3,1,1,660000
6439,3,1,1,581000
6440,3,1,1,1000000
6441,3,1,1,785000
6442,3,1,1,600000
6443,3,1,1,690000
6444,3,1,1,582000
6445,3,1,1,740000
6446,3,1,1,671000
6447,3,1,1,741000
6448,4,1,1,706000
6449,3,1,1,725000
6450,3,1,1,808000
6451,3,1,1,711000
6452,3,2,1,537000
6453,3,1,1,1040000
6454,4,1,1,1171000
6455,2,1,1,662000
6456,3,1,1,800000
6457,3,1,1,922000
6458,2,3,1,485000
6459,3,1,1,860500
6460,3,1,1,702000
6461,3,1,1,627500
6462,3,1,1,632000
6463,3,1,1,601000
6464,3,2,1,549000
6465,2,2,1,342500
6466,2,1,1,701000
6467,3,1,1,645000
6468,3,1,1,838000
6469,3,3,1,1010000
6470,3,2,1,650000
6471,3,1,1,1260000
6472,1,2,1,460000
6473,3,1,1,2370000
6474,2,3,1,800000
6475,1,2,1,550000
6476,3,2,1,660000
6477,2,3,1,1055000
6478,3,2,1,995000
6479,3,3,1,1130000
6480,1,2,1,443000
6481,3,3,1,1120000
6482,1,2,1,482000
6483,2,2,1,620000
6484,4,1,1,2100000
6485,3,2,1,601000
6486,4,1,4,1325000
6487,4,1,4,1400000
6488,3,1,4,1535000
6489,3,2,4,890000
6490,4,1,4,1400000
6491,3,1,4,1800000
6492,2,1,4,1050000
6493,2,1,4,850000
6494,4,1,4,2910000
6495,3,1,4,2910000
6496,4,1,4,2640000
6497,3,1,4,1200000
6498,4,1,4,3130000
6499,3,1,4,1460000
6500,1,2,4,310000
6501,3,1,4,1200000
6502,3,1,4,1560000
6503,3,1,4,1575000
6504,2,3,4,830000
6505,2,3,4,830000
6506,4,1,4,1085000
6507,4,1,4,1815000
6508,3,1,4,1470000
6509,4,1,4,2230000
6510,3,3,4,1460000
6511,5,1,4,1410000
6512,2,1,4,940000
6513,4,1,4,1900000
6514,4,1,4,1330000
6515,3,1,4,1010000
6516,3,1,4,1010000
6517,2,2,4,450000
6518,2,2,4,513500
6519,2,1,4,1000000
6520,2,2,4,415000
6521,3,1,4,906000
6522,4,1,4,1805000
6523,4,1,4,1126000
6524,3,3,4,935000
6525,2,1,4,895000
6526,2,2,4,375000
6527,3,1,4,1000000
6528,2,1,4,769000
6529,3,1,4,1270000
6530,4,1,4,1172000
6531,3,1,4,1360000
6532,4,1,4,2050000
6533,3,1,4,975000
6534,3,1,4,1310000
6535,4,3,4,830000
6536,2,2,4,491500
6537,2,2,4,547500
6538,3,3,4,965000
6539,3,1,4,1262000
6540,3,1,4,1210000
6541,2,2,4,412000
6542,2,1,4,1337500
6543,2,1,4,811000
6544,4,1,4,1630000
6545,2,1,4,920000
6546,3,1,4,960000
6547,3,1,4,1482500
6548,4,1,4,1300000
6549,4,1,4,2255000
6550,4,1,4,1860000
6551,3,1,4,1710000
6552,4,1,4,2440000
6553,1,2,4,331000
6554,2,3,4,500000
6555,2,2,4,400000
6556,5,1,4,1410000
6557,1,2,4,285000
6558,2,2,4,460000
6559,4,1,4,881000
6560,2,2,4,380000
6561,4,1,4,1440000
6562,2,2,4,367500
6563,3,1,4,1225000
6564,2,2,2,580000
6565,3,1,2,1850000
6566,3,2,2,825000
6567,3,1,2,2302000
6568,2,1,2,1045000
6569,4,1,2,2050000
6570,2,2,2,611000
6571,2,2,2,600000
6572,2,2,2,800000
6573,1,2,2,275000
6574,2,1,2,1325000
6575,3,1,2,1540000
6576,3,1,2,1370000
6577,1,2,2,372000
6578,1,2,2,412500
6579,1,2,2,452000
6580,2,2,2,450000
6581,1,2,2,300000
6582,2,2,2,520000
6583,2,2,2,650000
6584,1,2,2,501000
6585,2,2,2,380000
6586,2,1,2,1177000
6587,4,1,2,1605000
6588,2,2,2,600000
6589,2,1,2,1500000
6590,3,2,2,830000
6591,2,2,2,1200000
6592,1,2,2,300000
6593,1,2,2,400000
6594,2,2,2,623000
6595,2,2,2,600000
6596,2,1,2,1325000
6597,2,2,2,518000
6598,3,1,2,2368000
6599,2,1,2,1350000
6600,2,2,2,650000
6601,3,1,2,1200000
6602,3,1,2,1320000
6603,2,2,2,580000
6604,2,2,2,555000
6605,2,2,2,474000
6606,2,1,2,1350000
6607,3,1,2,1910000
6608,4,1,1,700000
6609,4,1,1,915000
6610,3,1,1,810000
6611,3,1,1,753000
6612,3,1,1,602500
6613,3,1,1,742000
6614,4,1,1,953000
6615,4,1,1,840000
6616,3,1,1,650000
6617,4,1,1,793000
6618,3,1,1,731000
6619,3,1,1,710000
6620,3,1,1,720000
6621,3,1,1,720000
6622,3,1,1,936000
6623,3,1,1,800000
6624,3,1,1,721000
6625,3,1,4,1000000
6626,2,1,4,890000
6627,2,1,4,760000
6628,3,1,4,1165000
6629,4,1,4,1550000
6630,3,1,4,770000
6631,3,1,4,871000
6632,3,1,4,780000
6633,2,3,4,650000
6634,3,1,4,770000
6635,2,1,4,890000
6636,3,1,4,960000
6637,4,1,4,1235000
6638,3,3,4,670000
6639,2,1,4,960000
6640,2,1,4,1000000
6641,2,1,4,710000
6642,3,1,4,1320000
6643,3,1,4,1100000
6644,2,2,4,782000
6645,3,1,4,931000
6646,3,1,4,910000
6647,2,1,4,796000
6648,2,1,4,856000
6649,3,1,4,670000
6650,4,1,4,706000
6651,3,1,4,1050000
6652,2,2,4,410000
6653,4,1,4,1320000
6654,3,1,4,1414000
6655,5,1,4,1815000
6656,2,1,4,630000
6657,4,1,4,1870000
6658,4,1,4,1785000
6659,2,2,4,330000
6660,3,1,4,1930000
6661,3,1,4,1035000
6662,1,2,4,510000
6663,2,2,4,381000
6664,3,3,4,1040000
6665,3,1,4,1419000
6666,3,1,4,1050000
6667,1,1,4,470000
6668,3,1,4,850000
6669,2,2,4,501344
6670,3,1,4,796000
6671,3,1,4,1217500
6672,2,1,4,610000
6673,3,1,4,1055000
6674,3,3,4,620000
6675,4,1,4,660000
6676,3,1,4,681000
6677,1,2,4,345000
6678,3,1,4,950000
6679,3,1,4,955000
6680,2,1,4,822000
6681,2,1,4,760000
6682,4,1,4,1200000
6683,3,1,4,1005000
6684,3,1,4,600000
6685,1,2,4,381000
6686,4,1,4,1150000
6687,3,1,4,1020000
6688,3,1,4,1250000
6689,4,1,4,1340000
6690,3,1,4,865000
6691,3,1,4,781500
6692,4,1,4,1401000
6693,2,1,4,630000
6694,5,1,4,1137500
6695,4,1,4,925000
6696,3,1,4,745000
6697,4,1,4,1158000
6698,3,1,4,867000
6699,3,1,4,955000
6700,3,1,4,1081000
6701,3,1,4,725000
6702,2,1,4,767000
6703,2,1,4,951000
6704,4,1,4,1028000
6705,2,1,4,740000
6706,3,1,4,1450000
6707,3,1,4,1430000
6708,3,1,4,1275000
6709,4,1,4,1606000
6710,4,1,4,970000
6711,2,1,4,780000
6712,3,1,4,670000
6713,3,1,4,908000
6714,3,1,4,1380000
6715,3,1,4,966000
6716,2,2,4,480500
6717,4,1,4,1520000
6718,3,1,4,845000
6719,5,1,4,1287000
6720,3,1,4,980000
6721,3,3,4,800000
6722,3,1,4,1460000
6723,3,1,4,840000
6724,3,1,4,900500
6725,2,1,4,850000
6726,3,1,4,940000
6727,1,2,4,380000
6728,4,1,4,1646000
6729,2,2,4,442000
6730,2,2,4,470000
6731,3,1,4,760000
6732,4,1,4,1346000
6733,2,1,4,1300000
6734,3,3,4,935000
6735,4,1,4,3900000
6736,3,2,4,1160000
6737,4,1,4,1150000
6738,1,1,4,1720000
6739,2,1,4,1705000
6740,3,1,4,1190000
6741,2,2,4,380000
6742,2,1,4,840000
6743,5,1,4,1740000
6744,3,1,4,1860000
6745,3,1,4,1195000
6746,4,1,4,1200000
6747,3,2,4,726000
6748,4,1,4,1325000
6749,3,3,4,1300000
6750,2,2,4,373000
6751,2,1,4,670000
6752,5,1,4,2400000
6753,4,1,4,1350000
6754,3,1,3,773000
6755,3,1,3,885000
6756,3,1,3,770000
6757,2,1,3,855000
6758,3,1,3,645000
6759,3,1,3,720000
6760,3,1,3,625000
6761,3,2,3,828000
6762,3,2,3,676000
6763,3,1,1,1310000
6764,4,1,1,856000
6765,2,1,1,580000
6766,2,2,1,675000
6767,3,1,1,1350000
6768,3,3,1,940000
6769,3,1,1,930000
6770,3,1,1,1495000
6771,4,1,1,1550000
6772,4,1,1,1815000
6773,4,1,1,1625000
6774,3,3,1,899000
6775,2,2,1,435000
6776,2,2,1,570000
6777,4,1,1,1900000
6778,2,1,1,1080000
6779,4,1,1,1280000
6780,2,2,1,656000
6781,2,2,1,570000
6782,4,1,1,1290000
6783,3,1,1,1170000
6784,1,2,1,370000
6785,2,2,1,510000
6786,3,1,1,1574000
6787,2,2,1,665000
6788,2,2,1,590000
6789,2,1,1,1024000
6790,3,1,1,1125000
6791,2,2,1,390000
6792,3,3,1,800000
6793,3,1,1,1679000
6794,3,3,1,1050000
6795,2,1,1,957000
6796,3,1,1,825000
6797,3,1,1,998000
6798,3,3,1,1010000
6799,3,1,1,910000
6800,3,1,1,1050000
6801,2,2,1,445000
6802,2,1,1,970000
6803,3,1,1,1600000
6804,3,1,1,1325000
6805,2,2,1,480000
6806,2,2,1,400000
6807,3,2,1,570000
6808,2,3,1,771000
6809,3,1,1,1335000
6810,2,2,1,420000
6811,3,3,1,805000
6812,3,3,1,892000
6813,2,1,1,1005000
6814,2,1,1,1231010
6815,2,1,1,881000
6816,2,1,1,1202500
6817,3,1,1,1435000
6818,3,1,1,368000
6819,3,1,1,455000
6820,3,2,1,735000
6821,2,1,1,1460000
6822,3,2,1,860000
6823,3,1,1,1662000
6824,3,1,1,1590000
6825,2,2,1,610250
6826,2,1,1,720000
6827,2,1,1,840000
6828,2,2,1,795000
6829,2,2,1,705000
6830,1,2,1,435000
6831,4,1,1,1630100
6832,2,2,1,480000
6833,4,1,1,1600000
6834,2,2,1,500000
6835,3,1,1,920000
6836,3,1,1,1600000
6837,2,1,1,1010000
6838,3,2,1,875000
6839,2,1,1,1170000
6840,4,1,1,1260000
6841,2,2,1,600000
6842,1,2,1,310000
6843,3,1,1,1550000
6844,4,1,1,2033000
6845,3,2,1,1110000
6846,4,1,1,2705000
6847,4,1,1,1616000
6848,2,2,1,585000
6849,4,1,1,1162000
6850,2,2,1,589000
6851,4,1,1,2345000
6852,2,1,1,1117000
6853,2,2,1,600000
6854,2,1,1,957000
6855,2,1,1,4525000
6856,3,1,1,3520000
6857,2,2,1,740000
6858,1,2,1,1015000
6859,2,2,1,1400000
6860,2,2,1,1935000
6861,4,1,1,1475000
6862,2,2,1,700000
6863,1,2,1,565000
6864,2,2,1,900000
6865,1,2,1,630000
6866,1,2,1,750000
6867,2,2,1,872000
6868,2,2,1,765000
6869,3,1,4,810000
6870,4,1,4,1422000
6871,3,1,4,1245000
6872,2,1,4,1430000
6873,4,1,4,1345000
6874,3,3,4,800000
6875,3,1,4,787500
6876,3,1,4,685000
6877,4,3,4,652500
6878,5,1,4,1300000
6879,3,1,4,925000
6880,3,3,4,730000
6881,2,2,4,520000
6882,7,1,4,1300000
6883,3,1,4,810000
6884,3,3,4,970000
6885,3,1,4,1110000
6886,3,1,4,1115000
6887,3,1,4,820000
6888,3,1,1,670000
6889,3,1,1,645000
6890,3,1,1,687000
6891,2,2,1,333000
6892,3,3,1,455000
6893,2,1,1,378000
6894,3,1,1,585000
6895,3,1,1,662000
6896,3,1,1,615000
6897,3,1,1,650000
6898,3,1,1,665000
6899,3,1,1,640000
6900,3,1,1,526000
6901,3,1,1,540000
6902,4,1,1,540000
6903,3,1,1,625000
6904,3,1,1,681000
6905,3,1,1,690000
6906,3,1,1,640000
6907,3,1,1,660000
6908,3,1,1,783000
6909,4,1,1,635000
6910,3,3,1,553500
6911,2,1,1,619000
6912,3,3,1,460000
6913,4,1,1,570500
6914,1,2,1,288000
6915,4,1,1,615000
6916,3,1,1,751000
6917,3,1,1,609000
6918,3,1,1,605000
6919,3,1,1,691500
6920,3,1,1,850000
6921,4,1,1,752500
6922,3,1,1,650000
6923,3,1,1,538000
6924,4,1,1,750000
6925,3,1,1,650000
6926,4,1,1,771000
6927,3,1,1,400000
6928,3,1,1,527000
6929,3,3,1,538000
6930,3,1,1,860000
6931,3,1,1,515000
6932,3,1,1,617000
6933,3,1,1,550000
6934,4,2,1,540000
6935,3,1,1,643000
6936,3,1,1,631000
6937,3,1,1,782000
6938,3,1,1,640000
6939,3,2,1,470000
6940,4,1,1,700500
6941,3,1,1,532000
6942,2,1,1,575000
6943,4,1,1,562000
6944,3,1,1,620000
6945,4,1,1,655000
6946,3,1,1,652500
6947,4,1,1,1010000
6948,3,1,1,480000
6949,3,3,1,492000
6950,3,2,1,422500
6951,2,1,2,1550000
6952,3,1,2,2151000
6953,2,1,2,1140000
6954,2,2,2,420000
6955,3,3,2,1220000
6956,2,1,2,3350000
6957,2,2,2,665500
6958,3,1,2,1865000
6959,5,1,2,1700000
6960,3,1,2,1650000
6961,3,1,2,1615000
6962,3,1,2,1600000
6963,3,1,2,1450000
6964,2,2,2,490000
6965,3,3,2,1110000
6966,4,3,2,1425000
6967,4,1,2,3100000
6968,2,2,2,555000
6969,2,2,2,887000
6970,3,1,2,1700000
6971,2,1,2,1585000
6972,3,2,2,935000
6973,2,2,2,460000
6974,4,1,2,3050000
6975,1,2,2,365000
6976,2,2,2,550000
6977,4,1,2,2800000
6978,1,2,2,320000
6979,2,2,2,573000
6980,2,2,2,680000
6981,5,1,2,2250000
6982,4,1,2,2381000
6983,4,3,2,1738000
6984,2,1,2,1582000
6985,3,2,2,735000
6986,4,1,2,2920000
6987,4,1,2,1920000
6988,3,1,2,1420000
6989,2,2,2,400000
6990,3,3,2,1790000
6991,3,1,2,2100000
6992,2,1,2,1335000
6993,3,1,2,1825000
6994,5,1,2,3210000
6995,2,2,2,840000
6996,2,2,2,705000
6997,4,1,2,3310000
6998,5,1,2,3500000
6999,2,2,2,444000
7000,3,1,2,1538000
7001,3,1,2,1320000
7002,3,1,2,1890000
7003,3,3,2,1240000
7004,4,1,2,2450000
7005,3,3,2,1590000
7006,4,1,2,2450000
7007,3,1,2,3020000
7008,3,1,2,1625000
7009,5,1,2,2775000
7010,2,2,2,568000
7011,2,2,2,706000
7012,5,1,2,2500000
7013,4,1,2,2350000
7014,2,1,2,1385000
7015,2,2,2,655250
7016,6,1,2,1666000
7017,1,2,2,430000
7018,3,1,2,2040000
7019,2,2,2,505000
7020,2,2,2,500000
7021,2,2,2,622000
7022,3,1,2,1650000
7023,1,2,2,371000
7024,5,1,2,1900000
7025,3,1,2,1625000
7026,2,2,2,701000
7027,2,1,2,1100000
7028,4,1,2,2200000
7029,3,1,2,975000
7030,2,2,3,546500
7031,3,2,3,620000
7032,3,1,3,1220000
7033,3,3,3,550000
7034,2,2,3,585000
7035,2,3,3,705000
7036,2,2,3,420000
7037,3,1,3,1705000
7038,2,1,3,490000
7039,2,2,3,579000
7040,3,1,3,1110000
7041,2,2,3,540000
7042,3,1,3,750000
7043,4,1,3,1115000
7044,3,1,3,1000000
7045,2,3,3,595000
7046,3,2,3,690000
7047,5,1,3,1401000
7048,3,3,3,808000
7049,4,1,3,1031000
7050,2,3,3,600000
7051,3,1,3,655000
7052,3,1,3,1195000
7053,3,1,3,850000
7054,4,2,3,830000
7055,3,1,3,1076000
7056,4,1,3,1362000
7057,2,3,3,690000
7058,3,1,3,1375000
7059,3,1,3,1400000
7060,2,2,3,475000
7061,3,1,3,1030000
7062,3,1,3,1455000
7063,3,1,3,1125000
7064,5,1,3,3850000
7065,3,1,3,1605000
7066,2,2,3,470000
7067,3,1,3,2150000
7068,4,1,3,1740000
7069,4,1,3,1660000
7070,3,2,3,1260000
7071,4,1,3,2200000
7072,2,2,3,485000
7073,3,1,3,1651000
7074,4,1,3,1875000
7075,5,1,3,1797000
7076,3,3,3,1050000
7077,1,2,3,405000
7078,3,1,1,551000
7079,3,1,1,350000
7080,2,2,1,280000
7081,3,1,1,425000
7082,3,1,1,537000
7083,3,1,1,600000
7084,3,1,1,460000
7085,3,1,1,611000
7086,3,1,1,495000
7087,2,1,1,472500
7088,3,1,1,421000
7089,3,2,1,480000
7090,3,1,1,980000
7091,5,1,1,1000000
7092,2,1,1,731000
7093,4,1,1,610000
7094,2,2,1,380000
7095,3,1,1,690000
7096,3,1,1,607500
7097,2,1,1,705500
7098,2,1,4,677200
7099,3,1,4,1155000
7100,3,1,4,817000
7101,3,1,4,1035000
7102,2,1,4,677500
7103,1,1,4,630000
7104,3,1,4,760000
7105,2,1,4,730000
7106,1,1,4,750000
7107,2,2,4,440000
7108,2,1,4,685000
7109,3,1,4,967500
7110,1,2,4,210000
7111,3,1,4,1340000
7112,4,1,4,925000
7113,2,2,4,270000
7114,4,1,4,1275000
7115,3,1,4,925000
7116,4,1,4,1336000
7117,1,2,4,200000
7118,4,3,2,1100000
7119,4,1,2,1500000
7120,3,1,2,1470000
7121,3,3,2,1160000
7122,3,3,2,1100000
7123,3,1,2,820000
7124,2,3,2,690000
7125,2,2,2,740000
7126,3,2,2,975000
7127,3,1,2,1060000
7128,2,2,2,680000
7129,2,2,2,825000
7130,3,1,2,1430000
7131,2,1,2,435000
7132,3,1,2,1370000
7133,2,2,2,605000
7134,3,1,2,1355000
7135,3,3,2,785000
7136,3,1,2,1420000
7137,4,1,2,1610000
7138,1,2,2,290000
7139,2,1,2,910500
7140,1,2,2,331000
7141,2,1,2,685000
7142,1,2,2,256500
7143,3,1,2,1365000
7144,3,3,2,860000
7145,5,1,2,1300000
7146,3,2,2,835000
7147,2,3,2,720000
7148,2,1,2,861500
7149,2,2,2,500000
7150,4,1,2,1670000
7151,4,1,2,1400000
7152,2,1,2,692000
7153,2,2,2,603000
7154,3,1,2,1076000
7155,3,1,2,1100000
7156,1,2,2,291000
7157,4,3,2,1200000
7158,3,1,2,1090000
7159,3,1,2,1220000
7160,4,1,2,1800000
7161,2,2,2,435000
7162,4,1,2,1641000
7163,2,3,2,745500
7164,3,1,2,1260000
7165,3,1,2,1401000
7166,4,1,2,2250000
7167,4,1,2,1715000
7168,2,1,2,1960000
7169,1,2,2,250000
7170,1,2,2,290000
7171,3,1,2,1708000
7172,2,1,2,758000
7173,4,1,2,1920000
7174,3,1,2,1256000
7175,4,1,2,1918000
7176,3,2,2,900000
7177,4,1,2,1875000
7178,2,1,2,1250000
7179,2,1,2,1360000
7180,3,1,2,1770000
7181,2,2,2,435000
7182,5,1,2,1836000
7183,3,3,2,1250000
7184,2,2,2,950000
7185,1,2,2,260000
7186,3,2,2,822500
7187,2,1,2,810000
7188,3,1,2,1322000
7189,2,1,2,861000
7190,2,1,2,765000
7191,3,2,2,973000
7192,4,1,2,1845000
7193,3,1,2,1535000
7194,4,1,2,2005000
7195,3,2,2,932000
7196,4,1,2,1500000
7197,1,2,2,260000
7198,4,1,2,1390000
7199,3,1,2,940000
7200,1,2,2,296000
7201,4,1,2,1850000
7202,2,2,2,475000
7203,3,2,2,820000
7204,3,2,2,940000
7205,2,1,2,1668000
7206,3,1,2,1470000
7207,2,1,2,981000
7208,2,2,2,430000
7209,1,2,2,362000
7210,2,2,2,410000
7211,4,3,2,1197000
7212,3,1,2,1690000
7213,1,2,2,447000
7214,2,1,2,1177000
7215,2,2,2,617500
7216,2,2,2,479500
7217,4,1,2,2050000
7218,2,2,2,405000
7219,2,2,2,450000
7220,3,1,4,1061000
7221,6,1,4,1020000
7222,2,1,4,912500
7223,3,1,4,1074000
7224,3,1,4,1021000
7225,3,1,4,1415000
7226,4,1,4,710000
7227,4,1,4,837000
7228,3,1,4,850000
7229,4,1,4,850000
7230,6,2,4,520000
7231,3,2,4,347000
7232,4,1,4,1225000
7233,2,1,4,438000
7234,2,1,4,360000
7235,2,3,4,620000
7236,2,1,4,415000
7237,3,1,4,723000
7238,4,2,4,530000
7239,3,1,4,967000
7240,3,1,4,840000
7241,1,2,4,241000
7242,3,1,4,910000
7243,2,2,4,470000
7244,3,1,4,820000
7245,3,1,4,756000
7246,3,1,4,845000
7247,4,1,4,850000
7248,3,3,4,620000
7249,2,1,4,1001000
7250,3,1,4,875000
7251,2,3,4,520000
7252,3,1,4,915000
7253,4,1,4,830000
7254,2,3,4,510000
7255,2,2,4,545000
7256,5,1,4,691000
7257,3,1,4,991000
7258,3,1,4,913000
7259,2,1,4,850000
7260,2,1,4,705000
7261,3,1,4,709000
7262,3,1,4,900000
7263,2,1,4,790000
7264,2,1,4,770000
7265,2,1,4,495000
7266,3,1,4,1575000
7267,2,1,4,326500
7268,3,1,4,1028000
7269,1,2,4,288000
7270,3,1,4,1151500
7271,3,1,4,860000
7272,3,1,4,805000
7273,2,2,4,262500
7274,2,1,4,450000
7275,3,1,4,935000
7276,4,1,4,830000
7277,2,2,4,456000
7278,3,1,4,660000
7279,2,2,4,420000
7280,3,1,4,820000
7281,5,1,4,1030000
7282,3,1,4,878000
7283,2,1,4,765000
7284,3,1,4,730000
7285,2,1,4,730000
7286,3,1,4,593000
7287,4,1,4,816000
7288,3,1,4,720000
7289,2,3,4,300000
7290,2,1,4,670000
7291,3,1,4,685000
7292,2,1,4,600000
7293,3,1,4,600000
7294,1,2,4,185000
7295,2,2,4,463000
7296,2,3,4,319000
7297,4,1,4,660000
7298,3,2,4,560000
7299,3,1,4,625000
7300,3,1,4,791000
7301,2,1,4,541000
7302,3,1,4,760000
7303,3,1,4,840000
7304,1,2,4,145000
7305,2,1,4,460000
7306,2,2,4,190000
7307,3,3,4,430000
7308,2,1,4,507000
7309,3,1,4,892000
7310,2,2,2,695000
7311,3,1,2,1160000
7312,3,1,2,1330000
7313,2,2,2,695000
7314,2,2,2,812000
7315,2,2,2,350000
7316,2,1,2,630000
7317,2,3,2,635000
7318,2,3,2,636500
7319,5,1,2,2575000
7320,2,2,2,445000
7321,2,3,2,710000
7322,2,2,2,640000
7323,2,1,2,1010000
7324,2,1,2,305000
7325,2,2,2,400000
7326,3,1,2,880000
7327,3,1,2,1076000
7328,3,1,2,1045000
7329,2,1,2,600000
7330,3,1,2,1225000
7331,3,1,2,1035000
7332,3,2,2,690000
7333,3,1,2,1050000
7334,3,1,2,1045000
7335,3,1,2,865000
7336,3,1,2,1033000
7337,4,1,2,991000
7338,4,1,2,1641000
7339,2,1,2,655000
7340,2,1,2,750000
7341,3,1,2,1025000
7342,3,2,2,637000
7343,3,2,2,633500
7344,4,1,2,1180000
7345,3,1,2,1124000
7346,3,1,2,1225000
7347,4,1,2,855000
7348,5,1,2,1600000
7349,3,2,2,665000
7350,2,2,2,605000
7351,2,2,2,660000
7352,1,2,2,327000
7353,2,2,2,570000
7354,2,3,2,755000
7355,4,1,2,1925000
7356,2,2,2,520000
7357,2,1,1,1000000
7358,2,1,1,725000
7359,1,2,1,425000
7360,3,1,1,1280000
7361,2,1,1,1000000
7362,2,2,1,546000
7363,3,1,1,1475000
7364,2,1,1,895000
7365,1,2,1,405000
7366,2,1,1,1015000
7367,2,1,1,930000
7368,1,2,1,415000
7369,3,1,1,1900000
7370,2,2,1,662500
7371,2,1,1,831000
7372,2,1,1,1110000
7373,2,2,1,565000
7374,2,3,1,1010000
7375,3,1,1,1300000
7376,3,1,1,1300000
7377,1,2,2,360000
7378,4,3,2,1370000
7379,2,2,2,800000
7380,4,1,4,930000
7381,2,3,4,650000
7382,3,1,4,985000
7383,4,3,4,915000
7384,3,1,4,845000
7385,3,1,4,941000
7386,3,1,4,1030000
7387,2,1,4,392250
7388,3,2,4,508000
7389,2,1,4,420000
7390,2,2,4,506000
7391,3,3,4,855000
7392,2,2,4,380000
7393,2,3,4,611000
7394,4,1,4,1260000
7395,4,1,4,931999
7396,4,1,4,800000
7397,4,1,4,950000
7398,4,1,4,780000
7399,2,2,4,503000
7400,3,1,4,1257000
7401,4,1,4,1562000
7402,2,1,4,1100000
7403,4,1,4,1740000
7404,2,2,4,315000
7405,3,1,2,1650000
7406,3,1,2,1380000
7407,2,1,2,620000
7408,5,1,2,1335000
7409,2,1,2,1000000
7410,3,1,4,860000
7411,5,1,4,1415000
7412,5,1,4,2000000
7413,3,1,4,720000
7414,2,3,4,380000
7415,4,1,4,843000
7416,3,2,4,501000
7417,4,1,4,820500
7418,3,1,4,722000
7419,4,3,4,746000
7420,3,1,4,685000
7421,3,2,4,455000
7422,4,3,4,600000
7423,3,1,4,575000
7424,3,1,4,566000
7425,3,1,2,1250000
7426,2,2,2,393000
7427,2,2,2,440000
7428,2,2,2,595000
7429,4,1,2,2200000
7430,3,1,1,1700000
7431,4,1,1,1908000
7432,4,1,4,1330000
7433,3,1,4,1300000
7434,2,1,4,470000
7435,4,1,4,1740000
7436,3,1,2,1700000
7437,1,2,2,1100000
7438,3,1,2,2155000
7439,3,1,2,2115000
7440,2,1,2,2810000
7441,2,1,2,2130000
7442,4,1,2,2950000
7443,3,1,2,2150000
7444,3,1,2,2035000
7445,2,3,2,1500000
7446,2,1,2,1190000
7447,1,2,1,320000
7448,3,3,1,1285000
7449,4,1,1,1975000
7450,1,2,1,316000
7451,3,1,4,916000
